gene,fdr,stat
RPS13,0.00416219119226638,-2.881940602270155
NUP93,0.00416219119226638,-2.8683774296479196
RPS19,0.00416219119226638,-2.7039409346362104
RPL11,0.00416219119226638,-2.546828335797936
RPS3A,0.00416219119226638,-2.26857224688557
PSMB2,0.00416219119226638,-2.2680920770288524
RPL18A,0.00416219119226638,-2.2672456047254625
COPB1,0.00416219119226638,-2.2622919865645446
POLR2D,0.00416219119226638,-2.2412503204567034
COPS4,0.00416219119226638,-2.2201876233507565
PSMC1,0.00416219119226638,-2.2119710062756064
PSMD11,0.00416219119226638,-2.2037553474905813
RPS8,0.00416219119226638,-2.0899712715142664
RPL35A,0.00416219119226638,-2.0635920804708165
PSMD6,0.00416219119226638,-2.0458363982087597
POLR2A,0.00416219119226638,-2.019181305964412
RPL36,0.00416219119226638,-2.003094252803635
RPL34,0.00416219119226638,-1.9971932005816628
PSMD7,0.00416219119226638,-1.9300259199488272
COPA,0.00416219119226638,-1.8898058135888516
PSMC4,0.00416219119226638,-1.8491943635994719
POLR2F,0.00416219119226638,-1.8450103477667577
RPS9,0.00416219119226638,-1.720578151299292
PSMC2,0.00416219119226638,-1.6189130170715733
RPS11,0.00799140708915145,-1.5023085952949207
RPL6,0.009364930182599356,-1.388337991897698
NUP98,0.009364930182599356,-1.3495211211272318
RPL9,0.009364930182599356,-1.3001825247656982
NUP133,0.009364930182599356,-1.2903612521522225
RPL5,0.009364930182599356,-1.2729208023189742
COPZ1,0.009364930182599356,-1.264977735203497
POLA1,0.009364930182599356,-1.257947129350558
NUP54,0.012108192559320378,-1.225999834915492
NUP205,0.026442155809692298,-1.1571646768081727
PSMB3,0.04319679507649433,-1.1023594630818774
COPS6,0.04319679507649433,-1.1004262417632342
PSMA3,0.04319679507649433,-1.0722605015865967
RPL3,0.28687102371312895,-0.8020224733196268
RPL30,0.28687102371312895,-0.7975869319245229
COPS2,0.3521213748657358,-0.756118071753467
RPL27,0.7455398077074218,-0.566650485320797
COPS8,0.8205462636182294,-0.5291629262130337
PSMD1,0.9733719681262958,-0.45269649245930427
RPS24,1,-0.18692816444441174
RPS27,1,0.08151049910818693
RPS7,1,1.3606050587672516
IL1F10,1,1.450180071857778
LYZL6,1,1.700320551235341
MRGPRD,1,1.7174173499214382
OC90,1,1.728363323978994
DMRTB1,1,1.9086613985224195
OR9Q2,1,1.9252797307932976
HTR3D,1,1.9258697256850277
DMRTC2,1,1.9309066247654112
KRT25,1,1.9371924992239515
TPH2,1,1.939893345115517
PIWIL3,1,1.977884035172702
FCRL4,1,2.0208378157013893
OTUD6A,1,2.0705148621045217
KRT9,1,2.0929582176882024
KRT74,1,2.1450990444462468
RPTN,1,2.1530912778769364
SPATA16,1,2.1784956810288962
OLIG2,1,2.179604100672317
OR12D2,1,2.1854813003877664
LUZP4,1,2.196458066238998
ADH7,1,2.220087024874323
LHX5,1,2.223696892949165
CYP7A1,1,2.2570078380776124
TAS2R13,1,2.2787183376381654
CRYGB,1,2.296903592813372
NPSR1,1,2.2996864218779596
ABCG8,1,2.3035476606052248
RXFP2,1,2.304177694923494
NPHS2,1,2.340170906795695
POU4F2,1,2.3643736248118437
CABP5,1,2.377441935174257
KRT77,1,2.3891895843111035
IL22,1,2.4587177830781606
TAAR8,1,2.462411578793251
SAGE1,1,2.480855442071441
TAS2R9,1,2.4960299921253926
VN1R2,1,2.50029893047
TRIM42,1,2.50186826948559
TAAR1,1,2.5024299320921117
MAGEB3,1,2.525950483338967
PLA2G2E,1,2.54689827114227
TGM6,1,2.6173587513163175
DEFB129,1,2.6813374302944486
RNASE9,1,2.7948264244867644
NLRP5,1,2.825889448517117
FAM71B,1,2.8737525877445624
OR52E8,1,3.0260437922798418
