gene,fdr,stat
PSMD6,0,0
PSMB2,0,0
NUP98,0,0
RPS13,0,0
PSMD11,0,0
COPB1,0,0
PSMC4,8.454545454545455e-4,1e-4
RPL11,8.454545454545455e-4,1e-4
POLR2A,8.454545454545455e-4,1e-4
RPS19,8.454545454545455e-4,1e-4
COPS4,8.454545454545455e-4,1e-4
POLR2D,0.0017437499999999999,3e-4
PSMD7,0.0017437499999999999,3e-4
RPL3,0.0015500000000000002,2e-4
RPL18A,0.003616666666666667,7e-4
POLR2F,0.0017437499999999999,3e-4
NUP205,0.0017437499999999999,3e-4
NUP54,0.002188235294117647,4e-4
RPS8,0.006045,0.0013
NUP93,0.005873684210526315,0.0012
COPA,0.0063409090909090915,0.0015
RPS9,0.0063409090909090915,0.0015
PSMC2,0.00775,0.002
POLA1,0.00775,0.002
RPS3A,0.010730769230769231,0.003
COPS6,0.010416,0.0028
RPL36,0.014122222222222224,0.0041
PSMC1,0.01494642857142857,0.0045
COPS8,0.030786206896551722,0.0096
COPS2,0.042159999999999996,0.0136
RPS11,0.0432,0.0144
RPS27,0.04988181818181819,0.0175
RPL34,0.05686285714285714,0.0209
PSMD1,0.04988181818181819,0.0177
COPZ1,0.05781081081081081,0.0227
RPL5,0.05686285714285714,0.0214
NUP133,0.05781081081081081,0.023
RPL35A,0.06803684210526315,0.0278
RPL9,0.07344615384615384,0.0308
PSMA3,0.1815825,0.0781
RPL6,0.20142439024390243,0.0888
RPL30,0.21500714285714287,0.0971
PSMB3,0.24223255813953487,0.112
RPS24,0.3468477272727273,0.1641
RPL27,0.9999,0.4943
RPS7,0.9999,0.763
LYZL6,0.9999,0.9645
OTUD6A,0.9999,0.9812
IL1F10,0.9999,0.9828
MRGPRD,0.9999,0.9839
RPTN,0.9999,0.9855
KRT25,0.9999,0.9883
PIWIL3,0.9999,0.9899
CRYGB,0.9999,0.9899
IL22,0.9999,0.9905
TPH2,0.9999,0.9908
DMRTC2,0.9999,0.9909
HTR3D,0.9999,0.9912
DMRTB1,0.9999,0.9927
OC90,0.9999,0.9935
RNASE9,0.9999,0.9932
OR9Q2,0.9999,0.9953
KRT74,0.9999,0.9954
NPHS2,0.9999,0.9955
RXFP2,0.9999,0.9959
FCRL4,0.9999,0.9959
OLIG2,0.9999,0.9961
CYP7A1,0.9999,0.9972
SPATA16,0.9999,0.9977
FAM71B,0.9999,0.998
LHX5,0.9999,0.9987
KRT9,0.9999,0.999
CABP5,0.9999,0.9991
TRIM42,0.9999,0.9991
LUZP4,0.9999,0.9991
ADH7,0.9999,0.9991
SAGE1,0.9999,0.9996
NPSR1,0.9999,0.9996
ABCG8,0.9999,0.9997
MAGEB3,0.9999,0.9997
TAS2R13,0.9999,0.9997
VN1R2,0.9999,0.9998
NLRP5,0.9999,0.9998
OR12D2,0.9999,0.9998
POU4F2,0.9999,0.9998
TAAR8,0.9999,0.9998
DEFB129,0.9999,0.9998
TAS2R9,0.9999,0.9998
TAAR1,0.9999,0.9999
KRT77,0.9999,0.9999
TGM6,0.9999,0.9999
PLA2G2E,0.9999,0.9999
OR52E8,0.9999,0.9999
