gene,fdr,stat
RPS13,1.6114871658119744e-7,7.970796734123744e-8
RPL11,8.477604314565874e-6,4.922479924586637e-6
RPS19,2.699793906927459e-6,1.4805321425086064e-6
RPL35A,0.012185650924442957,0.010220223355984416
PSMB2,1.4955774410675824e-8,6.915035480204952e-9
POLR2D,1.4999608417877235e-5,9.032022273130378e-6
RPS8,4.340224377799768e-4,2.940151997864359e-4
NUP93,1.02941357183936e-4,6.64137788283458e-5
POLR2A,0.001164234627415049,8.637869816305202e-4
RPL34,0.002879706928359985,0.0022294505251819236
RPL18A,3.468058386563124e-5,2.1255841724096563e-5
RPL36,0.0015969164743763885,0.0012019801420037333
PSMD11,4.0516719730595546e-7,2.0911855344823507e-7
COPB1,8.477604314565874e-6,4.902572293446486e-6
PSMD7,5.790284772416659e-6,3.237578582426519e-6
COPA,2.112987851248141e-4,1.3859382680229742e-4
COPS4,9.915965217170146e-6,5.864280504778043e-6
RPS3A,5.002059888150861e-4,3.496063362686086e-4
PSMC4,7.537540742671041e-5,4.78188068621066e-5
RPS9,0.007268295644955187,0.005939682462544024
PSMD6,4.7450773159095346e-11,1.3609146553430341e-11
RPL9,0.01482759502280136,0.01291435695534312
RPL6,0.01283815574580951,0.010905530149666142
PSMC1,0.0010686135310356078,7.813518291443154e-4
POLR2F,6.851352524694963e-4,4.8622501788157796e-4
PSMC2,2.6798232739137616e-4,1.786548849275841e-4
POLA1,0.005425005657047995,0.004316671167973673
RPS11,0.02644164257479084,0.0241670926758841
NUP205,0.001630155459560041,0.001244527286330784
COPS6,8.954991199509388e-4,6.451445272764828e-4
NUP133,0.013109851525723816,0.011277291635031238
RPL5,0.0219777325183153,0.01961453547333516
NUP54,0.005475217678755837,0.004415498128028901
PSMA3,0.024869414537918463,0.02246269700199087
RPL3,0.005309428250108638,0.004167615723203555
PSMB3,0.07760864821934477,0.07343614025056279
COPZ1,0.0104556913521755,0.0086568627324463809
NUP98,3.811340390822288e-5,2.376964974921427e-5
COPS2,0.02903713110142015,0.026851540588410033
RPL30,0.08336625312173374,0.07978060782617528
RPS27,0.038722997530888606,0.03622473962566999
PSMD1,0.015922501065621597,0.01403919448796743
RPL27,0.23046665161171845,0.2255103795340471
COPS8,0.13323530808539466,0.12893739492134965
RPS24,0.4133705414709179,0.4089256969389725
RPS7,0.7587552831366533,0.7587552831366533
LYZL6,1,1
IL1F10,1,1
MRGPRD,1,1
DMRTC2,1,1
DMRTB1,1,1
KRT25,1,1
HTR3D,1,1
PIWIL3,1,1
OC90,1,1
OR9Q2,1,1
TPH2,1,1
KRT74,1,1
RNASE9,1,1
RPTN,1,1
FCRL4,1,1
KRT9,1,1
CRYGB,1,1
OTUD6A,1,1
CYP7A1,1,1
IL22,1,1
LUZP4,1,1
SPATA16,1,1
NPHS2,1,1
ABCG8,1,1
RXFP2,1,1
NPSR1,1,1
CABP5,1,1
OLIG2,1,1
OR12D2,1,1
TAS2R13,1,1
LHX5,1,1
KRT77,1,1
TRIM42,1,1
PLA2G2E,1,1
ADH7,1,1
TAAR8,1,1
SAGE1,1,1
VN1R2,1,1
TGM6,1,1
TAS2R9,1,1
MAGEB3,1,1
DEFB129,1,1
FAM71B,1,1
TAAR1,1,1
POU4F2,1,1
NLRP5,1,1
OR52E8,1,1
