gene,fdr,stat
RPS13,0.0012497312405934209,-2.8894537956489015
RPS19,0.0012497312405934209,-2.7107777416548613
RPL11,0.0012497312405934209,-2.5530681258655665
PSMB2,0.0012497312405934209,-2.5201688176722525
NUP93,0.0012497312405934209,-2.455640330398156
RPL18A,0.0012497312405934209,-2.31113184360263
COPB1,0.0012497312405934209,-2.2674505582898536
POLR2D,0.0012497312405934209,-2.2463289353138998
COPS4,0.0012497312405934209,-2.22518620142351
PSMC1,0.0012497312405934209,-2.2169383617748033
PSMD11,0.0012497312405934209,-2.2086914840576575
PSMD6,0.0012497312405934209,-2.179558831472724
RPS3A,0.0012497312405934209,-2.150039379625773
RPS8,0.0012497312405934209,-2.09447503650442
POLR2A,0.0012497312405934209,-2.02341607400774
RPL35A,0.0012497312405934209,-2.0216542118463803
RPL36,0.0016663083207912276,-2.0072678911635387
RPL34,0.0016663083207912276,-1.9518842569776276
PSMD7,0.0016663083207912276,-1.9339219037245683
COPA,0.0016663083207912276,-1.8935489637570637
PSMC4,0.0016663083207912276,-1.8527831930815744
POLR2F,0.0016663083207912276,-1.8485832782796245
RPS9,0.0016663083207912276,-1.72367824811777
PSMC2,0.0016663083207912276,-1.684867206543065
RPL6,0.0031993119759191574,-1.5881646240612197
RPS11,0.004614392272960323,-1.504579282977595
RPL9,0.021476862801309157,-1.301685147434864
NUP133,0.022138096261940597,-1.291826554668363
RPL5,0.023443234306304166,-1.2743198323384413
POLA1,0.024661363147710173,-1.2592892604539145
NUP54,0.036355817908172244,-1.1657558690201744
NUP98,0.036355817908172244,-1.1640189427536467
NUP205,0.036355817908172244,-1.1581238415996098
PSMB3,0.05484534815861412,-1.1031103718719446
COPS6,0.05484534815861412,-1.101169804446714
COPZ1,0.05944667522822759,-1.0756613125519494
PSMA3,0.05944667522822759,-1.0728970364158634
RPL3,0.2325815614072808,-0.8327740915942365
RPL30,0.27583811587251705,-0.7971797262880468
COPS2,0.32792947753171364,-0.7555532873318097
PSMD1,0.6808291948754791,-0.5773461752388981
RPL27,0.6950886138157693,-0.5653657372450113
COPS8,1,-0.30664961424640985
RPS27,1,-0.25822289794111813
RPS24,1,-0.2290391898683696
RPS7,1,1.320291977203481
IL1F10,1,1.45912863581386
LYZL6,1,1.7102196316199525
MRGPRD,1,1.7273813969522596
OC90,1,1.738368964950124
DMRTB1,1,1.9193521596400853
OR9Q2,1,1.9360336404180642
HTR3D,1,1.936625877249359
DMRTC2,1,1.9416819161960155
KRT25,1,1.9479916765404202
TPH2,1,1.9507027854585743
PIWIL3,1,1.9888378374963571
RNASE9,1,1.99210583740945
FCRL4,1,2.031954839404333
OTUD6A,1,2.081820655129586
KRT9,1,2.104349293903923
KRT74,1,2.156688252178122
RPTN,1,2.164710855540121
SPATA16,1,2.190211793657605
OLIG2,1,2.191324425218599
OR12D2,1,2.1972239578843054
LUZP4,1,2.208242434682521
ADH7,1,2.2319611817176592
LHX5,1,2.2355847670401796
CYP7A1,1,2.269022291443894
TAS2R13,1,2.290815289393173
CRYGB,1,2.309069647273564
NPSR1,1,2.311863050895097
ABCG8,1,2.315738962061041
RXFP2,1,2.3163713904659113
NPHS2,1,2.3525013740404983
POU4F2,1,2.3767960607022123
CABP5,1,2.389914029735319
KRT77,1,2.4017063191220323
TGM6,1,2.435075858237006
IL22,1,2.471498720209876
TAAR8,1,2.475206552091841
SAGE1,1,2.4937205007680254
TAS2R9,1,2.5089527130570444
VN1R2,1,2.513237873070528
TRIM42,1,2.5148131754652554
TAAR1,1,2.515376972350628
MAGEB3,1,2.5389869000567584
PLA2G2E,1,2.560014287997144
DEFB129,1,2.6949643066060958
NLRP5,1,2.840065612446825
FAM71B,1,2.8881106282752502
OR52E8,1,3.040980528798446
