gene,fdr,stat
NUP93,0.0016663083207912276,-4.030891094635886
POLR2D,0.0016663083207912276,-3.678509276795198
RPL34,0.0016663083207912276,-3.492737431774606
PSMA3,0.0016663083207912276,-3.4309851938451277
RPL6,0.0016663083207912276,-3.1133706287174743
RPL11,0.0016663083207912276,-3.0106349007987774
COPZ1,0.0016663083207912276,-2.9631068600281365
PSMD1,0.0016663083207912276,-2.7521160747368394
POLR2A,0.0016663083207912276,-2.37229599986126
POLA1,0.0016663083207912276,-2.362539391995106
RPS8,0.0016663083207912276,-2.3435593152361185
COPB1,0.0016663083207912276,-2.3383506378144774
NUP205,0.007690653788267205,-2.202712155018182
RPS24,0.009997849924747367,-2.1072203028720677
RPS27,0.015996559879595786,-1.8614628908027306
RPL36,0.054988174586110515,-1.6648521187965188
RPS7,0.09644984633285696,-1.519427021053699
RPL30,0.10553286031677775,-1.4904530108871745
PSMD7,0.12418382011791465,-1.4252223240270732
PSMD11,0.20195656847989682,-1.2655183862686317
RPL5,0.7379365420646866,-0.850081864254659
RPS11,0.8537294457479925,-0.7806044225522698
PSMC2,0.8537294457479925,-0.7720013292611212
NUP133,0.8756450225757901,-0.7500057978747571
PSMD6,0.9997849924747366,-0.680019120826096
COPS4,0.9997849924747366,-0.38620616979852196
RPS19,0.9997849924747366,-0.27649478418518997
COPA,0.9997849924747366,-0.27435133522398725
NUP54,0.9997849924747366,-0.23886858104527597
RPL3,0.9997849924747366,-0.22921101551377523
PSMC1,0.9997849924747366,-0.19885528250586978
POLR2F,0.9997849924747366,-0.16163050349438204
NUP98,0.9997849924747366,-0.13843131006051046
RPL9,0.9997849924747366,0.008002777293722736
OR9Q2,0.9997849924747366,0.8763103713259105
OR52E8,0.9997849924747366,1.009397385591715
VN1R2,0.9997849924747366,1.154017671263929
COPS2,0.9997849924747366,1.2441798489030704
RPL18A,0.9997849924747366,1.2630574428875228
CYP7A1,0.9997849924747366,1.2648528319385026
POU4F2,0.9997849924747366,1.269005770417388
COPS6,0.9997849924747366,1.2691106029016785
PIWIL3,0.9997849924747366,1.2716622242455826
MRGPRD,0.9997849924747366,1.2841393844537243
KRT77,0.9997849924747366,1.3039974838697057
PSMB2,0.9997849924747366,1.31517041530413
PLA2G2E,0.9997849924747366,1.3157189697141543
TRIM42,0.9997849924747366,1.324178343003428
TAS2R13,0.9997849924747366,1.3454974234710997
PSMB3,0.9997849924747366,1.3715791284063228
TPH2,0.9997849924747366,1.393734531505522
RPTN,0.9997849924747366,1.4053654383466994
RPS13,0.9997849924747366,1.40846460683624
NPSR1,0.9997849924747366,1.430847333361565
NLRP5,0.9997849924747366,1.4381794156544205
TGM6,0.9997849924747366,1.4486704751530555
KRT25,0.9997849924747366,1.455631659702699
OR12D2,0.9997849924747366,1.4580626085417991
RXFP2,0.9997849924747366,1.464770820724252
LYZL6,0.9997849924747366,1.474691243580433
TAAR1,0.9997849924747366,1.4999015034297016
TAS2R9,0.9997849924747366,1.509790547499977
OTUD6A,0.9997849924747366,1.5230514924011467
RPL35A,0.9997849924747366,1.5232277835697527
NPHS2,0.9997849924747366,1.5404701290992915
DEFB129,0.9997849924747366,1.5727304293318995
RPS3A,0.9997849924747366,1.5767170681314444
CRYGB,0.9997849924747366,1.5854495501619086
ABCG8,0.9997849924747366,1.595089120889548
HTR3D,0.9997849924747366,1.597856578411949
DMRTB1,0.9997849924747366,1.6009605586205344
DMRTC2,0.9997849924747366,1.611038503342779
ADH7,0.9997849924747366,1.6131329193920998
LUZP4,0.9997849924747366,1.61811915136972
FAM71B,0.9997849924747366,1.620483103244606
RPL27,0.9997849924747366,1.6217847225394002
IL22,0.9997849924747366,1.630246729653285
KRT9,0.9997849924747366,1.6391245689024838
PSMC4,0.9997849924747366,1.6607923956712498
RNASE9,0.9997849924747366,1.6701643163281183
LHX5,0.9997849924747366,1.6835517334541805
SPATA16,0.9997849924747366,1.6899558624878088
KRT74,0.9997849924747366,1.7009342158381542
TAAR8,0.9997849924747366,1.7113298127404395
COPS8,0.9997849924747366,1.7851469150268915
MAGEB3,0.9997849924747366,1.7887529693960749
CABP5,0.9997849924747366,1.8167716977553334
RPS9,0.9997849924747366,1.8906802068664192
SAGE1,0.9997849924747366,1.8946406140737417
IL1F10,0.9997849924747366,1.9011267452431981
OC90,0.9997849924747366,1.906384512974535
FCRL4,0.9997849924747366,1.9082298172879744
OLIG2,0.9997849924747366,2.2921044204858836
